Date,Target-10,Target-9,Target-8,Target-7,Target-6,Target-5,Target-4,Target-3,Target-2,Target-1,Target
2022-06-27,1010.14,1019.53,1014.12,1017.89,997.9,1006.79,1018.04,1008.76,1013.22,1018.98,1010.74
2022-06-28,1019.53,1014.12,1017.89,997.9,1006.79,1018.04,1008.76,1013.22,1018.98,1010.74,1007.64
2022-06-29,1014.12,1017.89,997.9,1006.79,1018.04,1008.76,1013.22,1018.98,1010.74,1007.64,995.71
2022-06-30,1017.89,997.9,1006.79,1018.04,1008.76,1013.22,1018.98,1010.74,1007.64,995.71,991.93
2022-07-01,997.9,1006.79,1018.04,1008.76,1013.22,1018.98,1010.74,1007.64,995.71,991.93,974.33
2022-07-02,997.9,1006.79,1018.04,1008.76,1013.22,1018.98,1010.74,1007.64,995.71,991.93,974.33
2022-07-03,997.9,1006.79,1018.04,1008.76,1013.22,1018.98,1010.74,1007.64,995.71,991.93,974.33
2022-07-04,1006.79,1018.04,1008.76,1013.22,1018.98,1010.74,1007.64,995.71,991.93,974.33,950.15
2022-07-05,1018.04,1008.76,1013.22,1018.98,1010.74,1007.64,995.71,991.93,974.33,950.15,957.11
2022-07-06,1008.76,1013.22,1018.98,1010.74,1007.64,995.71,991.93,974.33,950.15,957.11,947.15
2022-07-07,1013.22,1018.98,1010.74,1007.64,995.71,991.93,974.33,950.15,957.11,947.15,946.58
2022-07-08,1018.98,1010.74,1007.64,995.71,991.93,974.33,950.15,957.11,947.15,946.58,959.68
2022-07-09,1018.98,1010.74,1007.64,995.71,991.93,974.33,950.15,957.11,947.15,946.58,959.68
2022-07-10,1018.98,1010.74,1007.64,995.71,991.93,974.33,950.15,957.11,947.15,946.58,959.68
2022-07-11,1010.74,1007.64,995.71,991.93,974.33,950.15,957.11,947.15,946.58,959.68,952.2
2022-07-12,1007.64,995.71,991.93,974.33,950.15,957.11,947.15,946.58,959.68,952.2,949.5
2022-07-13,995.71,991.93,974.33,950.15,957.11,947.15,946.58,959.68,952.2,949.5,936.43
2022-07-14,991.93,974.33,950.15,957.11,947.15,946.58,959.68,952.2,949.5,936.43,948.57
2022-07-15,974.33,950.15,957.11,947.15,946.58,959.68,952.2,949.5,936.43,948.57,938.95
2022-07-16,974.33,950.15,957.11,947.15,946.58,959.68,952.2,949.5,936.43,948.57,938.95
2022-07-17,974.33,950.15,957.11,947.15,946.58,959.68,952.2,949.5,936.43,948.57,938.95
2022-07-18,950.15,957.11,947.15,946.58,959.68,952.2,949.5,936.43,948.57,938.95,940.77
2022-07-19,957.11,947.15,946.58,959.68,952.2,949.5,936.43,948.57,938.95,940.77,949.14
2022-07-20,947.15,946.58,959.68,952.2,949.5,936.43,948.57,938.95,940.77,949.14,973.95
2022-07-21,946.58,959.68,952.2,949.5,936.43,948.57,938.95,940.77,949.14,973.95,971.55
2022-07-22,959.68,952.2,949.5,936.43,948.57,938.95,940.77,949.14,973.95,971.55,974.04
2022-07-23,959.68,952.2,949.5,936.43,948.57,938.95,940.77,949.14,973.95,971.55,974.04
2022-07-24,959.68,952.2,949.5,936.43,948.57,938.95,940.77,949.14,973.95,971.55,974.04
2022-07-25,952.2,949.5,936.43,948.57,938.95,940.77,949.14,973.95,971.55,974.04,967.13
2022-07-26,949.5,936.43,948.57,938.95,940.77,949.14,973.95,971.55,974.04,967.13,968.48
2022-07-27,936.43,948.57,938.95,940.77,949.14,973.95,971.55,974.04,967.13,968.48,974.46
2022-07-28,948.57,938.95,940.77,949.14,973.95,971.55,974.04,967.13,968.48,974.46,980.25
2022-07-29,938.95,940.77,949.14,973.95,971.55,974.04,967.13,968.48,974.46,980.25,978.63
2022-07-30,938.95,940.77,949.14,973.95,971.55,974.04,967.13,968.48,974.46,980.25,978.63
2022-07-31,938.95,940.77,949.14,973.95,971.55,974.04,967.13,968.48,974.46,980.25,978.63
2022-08-01,940.77,949.14,973.95,971.55,974.04,967.13,968.48,974.46,980.25,978.63,981.99
2022-08-02,949.14,973.95,971.55,974.04,967.13,968.48,974.46,980.25,978.63,981.99,988.61
2022-08-03,973.95,971.55,974.04,967.13,968.48,974.46,980.25,978.63,981.99,988.61,999.95
2022-08-04,971.55,974.04,967.13,968.48,974.46,980.25,978.63,981.99,988.61,999.95,1003.77
2022-08-05,974.04,967.13,968.48,974.46,980.25,978.63,981.99,988.61,999.95,1003.77,1007.8
2022-08-06,974.04,967.13,968.48,974.46,980.25,978.63,981.99,988.61,999.95,1003.77,1007.8
2022-08-07,974.04,967.13,968.48,974.46,980.25,978.63,981.99,988.61,999.95,1003.77,1007.8
2022-08-08,967.13,968.48,974.46,980.25,978.63,981.99,988.61,999.95,1003.77,1007.8,1007.14
2022-08-09,968.48,974.46,980.25,978.63,981.99,988.61,999.95,1003.77,1007.8,1007.14,1008.71
2022-08-10,974.46,980.25,978.63,981.99,988.61,999.95,1003.77,1007.8,1007.14,1008.71,1007.8
2022-08-11,980.25,978.63,981.99,988.61,999.95,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33
2022-08-12,978.63,981.99,988.61,999.95,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04
2022-08-13,978.63,981.99,988.61,999.95,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04
2022-08-14,978.63,981.99,988.61,999.95,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04
2022-08-15,981.99,988.61,999.95,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04,1005.79
2022-08-16,988.61,999.95,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04,1005.79,1016.36
2022-08-17,988.61,999.95,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04,1005.79,1016.36
2022-08-18,999.95,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04,1005.79,1016.36,1026.33
2022-08-19,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99
2022-08-20,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99
2022-08-21,1003.77,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99
2022-08-22,1007.8,1007.14,1008.71,1007.8,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99,1014.68
2022-08-23,1007.14,1008.71,1007.8,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99,1014.68,1023.0
2022-08-24,1008.71,1007.8,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99,1014.68,1023.0,1026.61
2022-08-25,1007.8,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99,1014.68,1023.0,1026.61,1021.48
2022-08-26,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27
2022-08-27,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27
2022-08-28,1018.33,1012.04,1005.79,1016.36,1026.33,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27
2022-08-29,1012.04,1005.79,1016.36,1026.33,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27,1016.3
2022-08-30,1005.79,1016.36,1026.33,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27,1016.3,1021.75
2022-08-31,1016.36,1026.33,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27,1016.3,1021.75,1022.82
2022-09-01,1026.33,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27,1016.3,1021.75,1022.82,1016.93
2022-09-02,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79
2022-09-03,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79
2022-09-04,1022.99,1014.68,1023.0,1026.61,1021.48,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79
2022-09-05,1014.68,1023.0,1026.61,1021.48,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79,1029.3
2022-09-06,1023.0,1026.61,1021.48,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79,1029.3,1027.01
2022-09-07,1026.61,1021.48,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79,1029.3,1027.01,1019.67
2022-09-08,1021.48,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79,1029.3,1027.01,1019.67,1028.06
2022-09-09,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0
2022-09-10,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0
2022-09-11,1014.27,1016.3,1021.75,1022.82,1016.93,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0
2022-09-12,1016.3,1021.75,1022.82,1016.93,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0,1032.79
2022-09-13,1021.75,1022.82,1016.93,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0,1032.79,1042.64
2022-09-14,1022.82,1016.93,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0,1032.79,1042.64,1035.52
2022-09-15,1016.93,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0,1032.79,1042.64,1035.52,1041.04
2022-09-16,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01
2022-09-17,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01
2022-09-18,1019.79,1029.3,1027.01,1019.67,1028.06,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01
2022-09-19,1029.3,1027.01,1019.67,1028.06,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01,1024.73
2022-09-20,1027.01,1019.67,1028.06,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01,1024.73,1028.21
2022-09-21,1019.67,1028.06,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01,1024.73,1028.21,1029.22
2022-09-22,1028.06,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01,1024.73,1028.21,1029.22,1032.65
2022-09-23,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63
2022-09-24,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63
2022-09-25,1032.0,1032.79,1042.64,1035.52,1041.04,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63
2022-09-26,1032.79,1042.64,1035.52,1041.04,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63,1020.2
2022-09-27,1042.64,1035.52,1041.04,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63,1020.2,1015.98
2022-09-28,1035.52,1041.04,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63,1020.2,1015.98,1013.51
2022-09-29,1041.04,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63,1020.2,1015.98,1013.51,1009.03
2022-09-30,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47
2022-10-01,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47
2022-10-02,1016.01,1024.73,1028.21,1029.22,1032.65,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47
2022-10-03,1024.73,1028.21,1029.22,1032.65,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47,1006.37
2022-10-04,1028.21,1029.22,1032.65,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47,1006.37,1014.65
2022-10-05,1029.22,1032.65,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47,1006.37,1014.65,1011.63
2022-10-06,1032.65,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47,1006.37,1014.65,1011.63,1010.68
2022-10-07,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47,1006.37,1014.65,1011.63,1010.68,999.39
2022-10-08,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47,1006.37,1014.65,1011.63,1010.68,999.39
2022-10-09,1025.63,1020.2,1015.98,1013.51,1009.03,1011.47,1006.37,1014.65,1011.63,1010.68,999.39
2022-10-10,1020.2,1015.98,1013.51,1009.03,1011.47,1006.37,1014.65,1011.63,1010.68,999.39,996.69
2022-10-11,1015.98,1013.51,1009.03,1011.47,1006.37,1014.65,1011.63,1010.68,999.39,996.69,988.42
2022-10-12,1013.51,1009.03,1011.47,1006.37,1014.65,1011.63,1010.68,999.39,996.69,988.42,984.56
2022-10-13,1009.03,1011.47,1006.37,1014.65,1011.63,1010.68,999.39,996.69,988.42,984.56,978.48
2022-10-14,1011.47,1006.37,1014.65,1011.63,1010.68,999.39,996.69,988.42,984.56,978.48,966.74
2022-10-15,1011.47,1006.37,1014.65,1011.63,1010.68,999.39,996.69,988.42,984.56,978.48,966.74
2022-10-16,1011.47,1006.37,1014.65,1011.63,1010.68,999.39,996.69,988.42,984.56,978.48,966.74
2022-10-17,1006.37,1014.65,1011.63,1010.68,999.39,996.69,988.42,984.56,978.48,966.74,972.67
2022-10-18,1014.65,1011.63,1010.68,999.39,996.69,988.42,984.56,978.48,966.74,972.67,971.35
2022-10-19,1011.63,1010.68,999.39,996.69,988.42,984.56,978.48,966.74,972.67,971.35,974.07
2022-10-20,1010.68,999.39,996.69,988.42,984.56,978.48,966.74,972.67,971.35,974.07,993.68
2022-10-21,999.39,996.69,988.42,984.56,978.48,966.74,972.67,971.35,974.07,993.68,1000.36
2022-10-22,999.39,996.69,988.42,984.56,978.48,966.74,972.67,971.35,974.07,993.68,1000.36
2022-10-23,999.39,996.69,988.42,984.56,978.48,966.74,972.67,971.35,974.07,993.68,1000.36
2022-10-24,996.69,988.42,984.56,978.48,966.74,972.67,971.35,974.07,993.68,1000.36,1006.5
2022-10-25,988.42,984.56,978.48,966.74,972.67,971.35,974.07,993.68,1000.36,1006.5,1005.83
2022-10-26,984.56,978.48,966.74,972.67,971.35,974.07,993.68,1000.36,1006.5,1005.83,1004.18
2022-10-27,978.48,966.74,972.67,971.35,974.07,993.68,1000.36,1006.5,1005.83,1004.18,1012.77
2022-10-28,966.74,972.67,971.35,974.07,993.68,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7
2022-10-29,966.74,972.67,971.35,974.07,993.68,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7
2022-10-30,966.74,972.67,971.35,974.07,993.68,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7
2022-10-31,972.67,971.35,974.07,993.68,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7,1014.12
2022-11-01,971.35,974.07,993.68,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7,1014.12,1007.37
2022-11-02,974.07,993.68,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7,1014.12,1007.37,999.1
2022-11-03,993.68,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7,1014.12,1007.37,999.1,1001.3
2022-11-04,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7,1014.12,1007.37,999.1,1001.3,1005.98
2022-11-05,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7,1014.12,1007.37,999.1,1001.3,1005.98
2022-11-06,1000.36,1006.5,1005.83,1004.18,1012.77,1009.7,1014.12,1007.37,999.1,1001.3,1005.98
2022-11-07,1006.5,1005.83,1004.18,1012.77,1009.7,1014.12,1007.37,999.1,1001.3,1005.98,1015.28
2022-11-08,1005.83,1004.18,1012.77,1009.7,1014.12,1007.37,999.1,1001.3,1005.98,1015.28,1005.74
2022-11-09,1004.18,1012.77,1009.7,1014.12,1007.37,999.1,1001.3,1005.98,1015.28,1005.74,1009.21
2022-11-10,1012.77,1009.7,1014.12,1007.37,999.1,1001.3,1005.98,1015.28,1005.74,1009.21,991.65
2022-11-11,1009.7,1014.12,1007.37,999.1,1001.3,1005.98,1015.28,1005.74,1009.21,991.65,1012.94
2022-11-12,1009.7,1014.12,1007.37,999.1,1001.3,1005.98,1015.28,1005.74,1009.21,991.65,1012.94
2022-11-13,1009.7,1014.12,1007.37,999.1,1001.3,1005.98,1015.28,1005.74,1009.21,991.65,1012.94
2022-11-14,1014.12,1007.37,999.1,1001.3,1005.98,1015.28,1005.74,1009.21,991.65,1012.94,1001.02
2022-11-15,1007.37,999.1,1001.3,1005.98,1015.28,1005.74,1009.21,991.65,1012.94,1001.02,1004.36
2022-11-16,999.1,1001.3,1005.98,1015.28,1005.74,1009.21,991.65,1012.94,1001.02,1004.36,1000.96
2022-11-17,1001.3,1005.98,1015.28,1005.74,1009.21,991.65,1012.94,1001.02,1004.36,1000.96,1004.92
2022-11-18,1005.98,1015.28,1005.74,1009.21,991.65,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5
2022-11-19,1005.98,1015.28,1005.74,1009.21,991.65,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5
2022-11-20,1005.98,1015.28,1005.74,1009.21,991.65,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5
2022-11-21,1015.28,1005.74,1009.21,991.65,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5,1002.4
2022-11-22,1005.74,1009.21,991.65,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5,1002.4,996.87
2022-11-23,1009.21,991.65,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5,1002.4,996.87,998.5
2022-11-24,991.65,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5,1002.4,996.87,998.5,1004.32
2022-11-25,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5,1002.4,996.87,998.5,1004.32,1001.74
2022-11-26,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5,1002.4,996.87,998.5,1004.32,1001.74
2022-11-27,1012.94,1001.02,1004.36,1000.96,1004.92,1009.5,1002.4,996.87,998.5,1004.32,1001.74
2022-11-28,1001.02,1004.36,1000.96,1004.92,1009.5,1002.4,996.87,998.5,1004.32,1001.74,996.76
2022-11-29,1004.36,1000.96,1004.92,1009.5,1002.4,996.87,998.5,1004.32,1001.74,996.76,995.22
2022-11-30,1000.96,1004.92,1009.5,1002.4,996.87,998.5,1004.32,1001.74,996.76,995.22,1008.28
2022-12-01,1004.92,1009.5,1002.4,996.87,998.5,1004.32,1001.74,996.76,995.22,1008.28,995.96
2022-12-02,1009.5,1002.4,996.87,998.5,1004.32,1001.74,996.76,995.22,1008.28,995.96,989.59
2022-12-03,1009.5,1002.4,996.87,998.5,1004.32,1001.74,996.76,995.22,1008.28,995.96,989.59
2022-12-04,1009.5,1002.4,996.87,998.5,1004.32,1001.74,996.76,995.22,1008.28,995.96,989.59
2022-12-05,1002.4,996.87,998.5,1004.32,1001.74,996.76,995.22,1008.28,995.96,989.59,979.15
2022-12-06,996.87,998.5,1004.32,1001.74,996.76,995.22,1008.28,995.96,989.59,979.15,961.84
2022-12-07,998.5,1004.32,1001.74,996.76,995.22,1008.28,995.96,989.59,979.15,961.84,945.58
2022-12-08,1004.32,1001.74,996.76,995.22,1008.28,995.96,989.59,979.15,961.84,945.58,944.22
2022-12-09,1001.74,996.76,995.22,1008.28,995.96,989.59,979.15,961.84,945.58,944.22,933.01
2022-12-10,1001.74,996.76,995.22,1008.28,995.96,989.59,979.15,961.84,945.58,944.22,933.01
2022-12-11,1001.74,996.76,995.22,1008.28,995.96,989.59,979.15,961.84,945.58,944.22,933.01
2022-12-12,996.76,995.22,1008.28,995.96,989.59,979.15,961.84,945.58,944.22,933.01,938.75
2022-12-13,995.22,1008.28,995.96,989.59,979.15,961.84,945.58,944.22,933.01,938.75,952.79
2022-12-14,1008.28,995.96,989.59,979.15,961.84,945.58,944.22,933.01,938.75,952.79,951.16
2022-12-15,995.96,989.59,979.15,961.84,945.58,944.22,933.01,938.75,952.79,951.16,942.36
2022-12-16,989.59,979.15,961.84,945.58,944.22,933.01,938.75,952.79,951.16,942.36,951.18
2022-12-17,989.59,979.15,961.84,945.58,944.22,933.01,938.75,952.79,951.16,942.36,951.18
2022-12-18,989.59,979.15,961.84,945.58,944.22,933.01,938.75,952.79,951.16,942.36,951.18
2022-12-19,979.15,961.84,945.58,944.22,933.01,938.75,952.79,951.16,942.36,951.18,946.85
2022-12-20,961.84,945.58,944.22,933.01,938.75,952.79,951.16,942.36,951.18,946.85,938.9
2022-12-21,945.58,944.22,933.01,938.75,952.79,951.16,942.36,951.18,946.85,938.9,941.66
2022-12-22,944.22,933.01,938.75,952.79,951.16,942.36,951.18,946.85,938.9,941.66,941.7
2022-12-23,933.01,938.75,952.79,951.16,942.36,951.18,946.85,938.9,941.66,941.7,934.26
2022-12-24,933.01,938.75,952.79,951.16,942.36,951.18,946.85,938.9,941.66,941.7,934.26
2022-12-25,933.01,938.75,952.79,951.16,942.36,951.18,946.85,938.9,941.66,941.7,934.26
2022-12-26,938.75,952.79,951.16,942.36,951.18,946.85,938.9,941.66,941.7,934.26,935.15
2022-12-27,952.79,951.16,942.36,951.18,946.85,938.9,941.66,941.7,934.26,935.15,940.38
2022-12-28,951.16,942.36,951.18,946.85,938.9,941.66,941.7,934.26,935.15,940.38,933.69
2022-12-29,942.36,951.18,946.85,938.9,941.66,941.7,934.26,935.15,940.38,933.69,939.87
2022-12-30,951.18,946.85,938.9,941.66,941.7,934.26,935.15,940.38,933.69,939.87,937.18
2022-12-31,951.18,946.85,938.9,941.66,941.7,934.26,935.15,940.38,933.69,939.87,937.18
2023-01-01,951.18,946.85,938.9,941.66,941.7,934.26,935.15,940.38,933.69,939.87,937.18
2023-01-02,946.85,938.9,941.66,941.7,934.26,935.15,940.38,933.69,939.87,937.18,935.08
2023-01-03,938.9,941.66,941.7,934.26,935.15,940.38,933.69,939.87,937.18,935.08,940.46
2023-01-04,941.66,941.7,934.26,935.15,940.38,933.69,939.87,937.18,935.08,940.46,928.53
2023-01-05,941.7,934.26,935.15,940.38,933.69,939.87,937.18,935.08,940.46,928.53,909.66
2023-01-06,934.26,935.15,940.38,933.69,939.87,937.18,935.08,940.46,928.53,909.66,913.02
2023-01-07,934.26,935.15,940.38,933.69,939.87,937.18,935.08,940.46,928.53,909.66,913.02
2023-01-08,934.26,935.15,940.38,933.69,939.87,937.18,935.08,940.46,928.53,909.66,913.02
2023-01-09,935.15,940.38,933.69,939.87,937.18,935.08,940.46,928.53,909.66,913.02,915.86
2023-01-10,940.38,933.69,939.87,937.18,935.08,940.46,928.53,909.66,913.02,915.86,901.09
2023-01-11,933.69,939.87,937.18,935.08,940.46,928.53,909.66,913.02,915.86,901.09,894.95
2023-01-12,939.87,937.18,935.08,940.46,928.53,909.66,913.02,915.86,901.09,894.95,905.68
2023-01-13,937.18,935.08,940.46,928.53,909.66,913.02,915.86,901.09,894.95,905.68,905.49
2023-01-14,937.18,935.08,940.46,928.53,909.66,913.02,915.86,901.09,894.95,905.68,905.49
2023-01-15,937.18,935.08,940.46,928.53,909.66,913.02,915.86,901.09,894.95,905.68,905.49
2023-01-16,935.08,940.46,928.53,909.66,913.02,915.86,901.09,894.95,905.68,905.49,913.32
2023-01-17,940.46,928.53,909.66,913.02,915.86,901.09,894.95,905.68,905.49,913.32,929.85
2023-01-18,928.53,909.66,913.02,915.86,901.09,894.95,905.68,905.49,913.32,929.85,929.76
2023-01-19,909.66,913.02,915.86,901.09,894.95,905.68,905.49,913.32,929.85,929.76,937.61
2023-01-20,913.02,915.86,901.09,894.95,905.68,905.49,913.32,929.85,929.76,937.61,941.01
2023-01-21,913.02,915.86,901.09,894.95,905.68,905.49,913.32,929.85,929.76,937.61,941.01
2023-01-22,913.02,915.86,901.09,894.95,905.68,905.49,913.32,929.85,929.76,937.61,941.01
2023-01-23,913.02,915.86,901.09,894.95,905.68,905.49,913.32,929.85,929.76,937.61,941.01
2023-01-24,915.86,901.09,894.95,905.68,905.49,913.32,929.85,929.76,937.61,941.01,939.35
2023-01-25,901.09,894.95,905.68,905.49,913.32,929.85,929.76,937.61,941.01,939.35,932.34
2023-01-26,894.95,905.68,905.49,913.32,929.85,929.76,937.61,941.01,939.35,932.34,941.64
2023-01-27,905.68,905.49,913.32,929.85,929.76,937.61,941.01,939.35,932.34,941.64,949.73
2023-01-28,905.68,905.49,913.32,929.85,929.76,937.61,941.01,939.35,932.34,941.64,949.73
2023-01-29,905.68,905.49,913.32,929.85,929.76,937.61,941.01,939.35,932.34,941.64,949.73
2023-01-30,905.49,913.32,929.85,929.76,937.61,941.01,939.35,932.34,941.64,949.73,945.43
2023-01-31,913.32,929.85,929.76,937.61,941.01,939.35,932.34,941.64,949.73,945.43,936.49
2023-02-01,929.85,929.76,937.61,941.01,939.35,932.34,941.64,949.73,945.43,936.49,941.14
2023-02-02,929.76,937.61,941.01,939.35,932.34,941.64,949.73,945.43,936.49,941.14,943.04
2023-02-03,937.61,941.01,939.35,932.34,941.64,949.73,945.43,936.49,941.14,943.04,952.8
2023-02-04,937.61,941.01,939.35,932.34,941.64,949.73,945.43,936.49,941.14,943.04,952.8
2023-02-05,937.61,941.01,939.35,932.34,941.64,949.73,945.43,936.49,941.14,943.04,952.8
2023-02-06,941.01,939.35,932.34,941.64,949.73,945.43,936.49,941.14,943.04,952.8,948.45
2023-02-07,939.35,932.34,941.64,949.73,945.43,936.49,941.14,943.04,952.8,948.45,956.61
2023-02-08,932.34,941.64,949.73,945.43,936.49,941.14,943.04,952.8,948.45,956.61,958.95
2023-02-09,941.64,949.73,945.43,936.49,941.14,943.04,952.8,948.45,956.61,958.95,952.23
2023-02-10,949.73,945.43,936.49,941.14,943.04,952.8,948.45,956.61,958.95,952.23,952.45
2023-02-11,949.73,945.43,936.49,941.14,943.04,952.8,948.45,956.61,958.95,952.23,952.45
2023-02-12,949.73,945.43,936.49,941.14,943.04,952.8,948.45,956.61,958.95,952.23,952.45
2023-02-13,945.43,936.49,941.14,943.04,952.8,948.45,956.61,958.95,952.23,952.45,953.22
2023-02-14,936.49,941.14,943.04,952.8,948.45,956.61,958.95,952.23,952.45,953.22,960.31
2023-02-15,941.14,943.04,952.8,948.45,956.61,958.95,952.23,952.45,953.22,960.31,957.64
2023-02-16,943.04,952.8,948.45,956.61,958.95,952.23,952.45,953.22,960.31,957.64,953.49
2023-02-17,952.8,948.45,956.61,958.95,952.23,952.45,953.22,960.31,957.64,953.49,954.38
2023-02-18,952.8,948.45,956.61,958.95,952.23,952.45,953.22,960.31,957.64,953.49,954.38
2023-02-19,952.8,948.45,956.61,958.95,952.23,952.45,953.22,960.31,957.64,953.49,954.38
2023-02-20,948.45,956.61,958.95,952.23,952.45,953.22,960.31,957.64,953.49,954.38,954.85
2023-02-21,956.61,958.95,952.23,952.45,953.22,960.31,957.64,953.49,954.38,954.85,950.51
2023-02-22,958.95,952.23,952.45,953.22,960.31,957.64,953.49,954.38,954.85,950.51,939.99
2023-02-23,952.23,952.45,953.22,960.31,957.64,953.49,954.38,954.85,950.51,939.99,944.43
2023-02-24,952.45,953.22,960.31,957.64,953.49,954.38,954.85,950.51,939.99,944.43,946.93
2023-02-25,952.45,953.22,960.31,957.64,953.49,954.38,954.85,950.51,939.99,944.43,946.93
2023-02-26,952.45,953.22,960.31,957.64,953.49,954.38,954.85,950.51,939.99,944.43,946.93
2023-02-27,953.22,960.31,957.64,953.49,954.38,954.85,950.51,939.99,944.43,946.93,948.08
2023-02-28,960.31,957.64,953.49,954.38,954.85,950.51,939.99,944.43,946.93,948.08,942.97
2023-03-01,957.64,953.49,954.38,954.85,950.51,939.99,944.43,946.93,948.08,942.97,945.82
2023-03-02,953.49,954.38,954.85,950.51,939.99,944.43,946.93,948.08,942.97,945.82,947.15
2023-03-03,954.38,954.85,950.51,939.99,944.43,946.93,948.08,942.97,945.82,947.15,938.96
